id,created_at,updated_at,language,name,description,is_alcoholic,category_id
264,2025-07-09 18:29:25.268+00,2025-07-09 18:29:25.268+00,ENG,Harlequin orange liqueur,,True,3
265,2025-07-09 18:29:25.273+00,2025-07-09 18:29:25.273+00,ENG,Harveys bristol cream sherry,,True,11
266,2025-07-09 18:29:25.279+00,2025-07-09 18:29:25.279+00,ENG,Heavy cream,,False,21
267,2025-07-09 18:29:25.288+00,2025-07-09 18:29:25.288+00,ENG,Heavy cream cream,,False,21
268,2025-07-09 18:29:25.293+00,2025-07-09 18:29:25.293+00,ENG,Herbsaint,,True,4
269,2025-07-09 18:29:25.299+00,2025-07-09 18:29:25.299+00,ENG,High-quality gin,,True,20
270,2025-07-09 18:29:25.305+00,2025-07-09 18:29:25.305+00,ENG,Honey,,False,21
271,2025-07-09 18:29:25.311+00,2025-07-09 18:29:25.311+00,ENG,Horseradish,,False,15
272,2025-07-09 18:29:25.318+00,2025-07-09 18:29:25.318+00,ENG,Hot coffee,,False,8
273,2025-07-09 18:29:25.325+00,2025-07-09 18:29:25.325+00,ENG,Hot milk,,False,21
274,2025-07-09 18:29:25.331+00,2025-07-09 18:29:25.331+00,ENG,Hot water,,False,19
275,2025-07-09 18:29:25.336+00,2025-07-09 18:29:25.336+00,ENG,Ice,,False,19
276,2025-07-09 18:29:25.342+00,2025-07-09 18:29:25.342+00,ENG,Ice cubes,,False,19
277,2025-07-09 18:29:25.348+00,2025-07-09 18:29:25.348+00,ENG,Irish cream liqueur,,True,3
278,2025-07-09 18:29:25.354+00,2025-07-09 18:29:25.354+00,ENG,Irish mist liqueur,,True,3
279,2025-07-09 18:29:25.361+00,2025-07-09 18:29:25.361+00,ENG,Irish whiskey,,True,18
280,2025-07-09 18:29:25.367+00,2025-07-09 18:29:25.367+00,ENG,Jalapeño chile,,False,15
281,2025-07-09 18:29:25.373+00,2025-07-09 18:29:25.373+00,ENG,Jamaican ginger beer,,True,6
282,2025-07-09 18:29:25.38+00,2025-07-09 18:29:25.38+00,ENG,Jamaican rum,,True,1
283,2025-07-09 18:29:25.386+00,2025-07-09 18:29:25.386+00,ENG,José cuervo especial tequila,,True,29
284,2025-07-09 18:29:25.394+00,2025-07-09 18:29:25.394+00,ENG,Juice lemon,,False,13
285,2025-07-09 18:29:25.4+00,2025-07-09 18:29:25.4+00,ENG,Jägermeister,,False,16
286,2025-07-09 18:29:25.407+00,2025-07-09 18:29:25.407+00,ENG,Kahlúa,,False,16
287,2025-07-09 18:29:25.413+00,2025-07-09 18:29:25.413+00,ENG,Keke beach lime liqueur,,True,16
288,2025-07-09 18:29:25.42+00,2025-07-09 18:29:25.42+00,ENG,Kentucky bourbon,,True,18
289,2025-07-09 18:29:25.428+00,2025-07-09 18:29:25.428+00,ENG,Kirsch,,False,16
290,2025-07-09 18:29:25.434+00,2025-07-09 18:29:25.434+00,ENG,Kosher salt,,False,22
291,2025-07-09 18:29:25.441+00,2025-07-09 18:29:25.441+00,ENG,Kümmel,,False,22
292,2025-07-09 18:29:25.446+00,2025-07-09 18:29:25.446+00,ENG,Lager,,True,6
293,2025-07-09 18:29:25.453+00,2025-07-09 18:29:25.453+00,ENG,Large orange,,False,10
294,2025-07-09 18:29:25.459+00,2025-07-09 18:29:25.459+00,ENG,Lemon,,False,10
295,2025-07-09 18:29:25.465+00,2025-07-09 18:29:25.465+00,ENG,Lemon peel,,False,10
296,2025-07-09 18:29:25.471+00,2025-07-09 18:29:25.471+00,ENG,Lemon twist,,False,10
297,2025-07-09 18:29:25.478+00,2025-07-09 18:29:25.478+00,ENG,Lemon zest,,False,10
298,2025-07-09 18:29:25.484+00,2025-07-09 18:29:25.484+00,ENG,Lemon-flavored vodka,,True,14
299,2025-07-09 18:29:25.491+00,2025-07-09 18:29:25.491+00,ENG,Lemon-lime soda,,False,2
300,2025-07-09 18:29:25.497+00,2025-07-09 18:29:25.497+00,ENG,Lemongrass stalk,,False,21
301,2025-07-09 18:29:25.503+00,2025-07-09 18:29:25.503+00,ENG,Lemons,,False,10
302,2025-07-09 18:29:25.508+00,2025-07-09 18:29:25.508+00,ENG,Licor 43,,False,16
303,2025-07-09 18:29:25.514+00,2025-07-09 18:29:25.514+00,ENG,Light puerto rican rum,,True,1
304,2025-07-09 18:29:25.522+00,2025-07-09 18:29:25.522+00,ENG,Light rum,,True,1
305,2025-07-09 18:29:25.528+00,2025-07-09 18:29:25.528+00,ENG,Lillet,,True,12
306,2025-07-09 18:29:25.535+00,2025-07-09 18:29:25.535+00,ENG,Lillet blanc,,True,12
307,2025-07-09 18:29:25.541+00,2025-07-09 18:29:25.541+00,ENG,Lillet blanc drop of orange,,True,12
308,2025-07-09 18:29:25.547+00,2025-07-09 18:29:25.547+00,ENG,Lime,,False,10
309,2025-07-09 18:29:25.555+00,2025-07-09 18:29:25.555+00,ENG,Lime peel,,False,10
310,2025-07-09 18:29:25.561+00,2025-07-09 18:29:25.561+00,ENG,Lime sorbet,,False,21
311,2025-07-09 18:29:25.567+00,2025-07-09 18:29:25.567+00,ENG,Lime-flavored ice cubes,,False,21
312,2025-07-09 18:29:25.573+00,2025-07-09 18:29:25.573+00,ENG,Limoncello,,False,16
313,2025-07-09 18:29:25.579+00,2025-07-09 18:29:25.579+00,ENG,Limoncello liqueur,,True,16
314,2025-07-09 18:29:25.585+00,2025-07-09 18:29:25.585+00,ENG,Madeira,,True,12
315,2025-07-09 18:29:25.591+00,2025-07-09 18:29:25.591+00,ENG,Malibu coconut rum,,True,1
316,2025-07-09 18:29:25.598+00,2025-07-09 18:29:25.598+00,ENG,Malibu rum,,True,1
317,2025-07-09 18:29:25.604+00,2025-07-09 18:29:25.604+00,ENG,Mandarin,,False,10
318,2025-07-09 18:29:25.61+00,2025-07-09 18:29:25.61+00,ENG,Mandarin-flavored vodka,,True,14
319,2025-07-09 18:29:25.616+00,2025-07-09 18:29:25.616+00,ENG,Mandarine napoléon,,False,16
320,2025-07-09 18:29:25.621+00,2025-07-09 18:29:25.621+00,ENG,Mandarine napoléon liqueur,,True,16
321,2025-07-09 18:29:25.627+00,2025-07-09 18:29:25.627+00,ENG,Mango,,False,10
322,2025-07-09 18:29:25.632+00,2025-07-09 18:29:25.632+00,ENG,Mango juice,,False,13
323,2025-07-09 18:29:25.638+00,2025-07-09 18:29:25.638+00,ENG,Mango purée,,False,10
324,2025-07-09 18:29:25.645+00,2025-07-09 18:29:25.645+00,ENG,Maple syrup,,False,7
325,2025-07-09 18:29:25.652+00,2025-07-09 18:29:25.652+00,ENG,Maraschino cherries,,False,27
326,2025-07-09 18:29:25.658+00,2025-07-09 18:29:25.658+00,ENG,Maraschino cherry,,False,27
327,2025-07-09 18:29:25.664+00,2025-07-09 18:29:25.664+00,ENG,Maraschino cherry juice,,False,13
328,2025-07-09 18:29:25.67+00,2025-07-09 18:29:25.67+00,ENG,Maraschino liqueur,,True,16
329,2025-07-09 18:29:25.676+00,2025-07-09 18:29:25.676+00,ENG,Maraschino syrup,,False,7
330,2025-07-09 18:29:25.682+00,2025-07-09 18:29:25.682+00,ENG,Martinique rhum vieux,,True,1
331,2025-07-09 18:29:25.69+00,2025-07-09 18:29:25.69+00,ENG,Melon liqueur,,True,16
332,2025-07-09 18:29:25.696+00,2025-07-09 18:29:25.696+00,ENG,Metaxa,,True,11
333,2025-07-09 18:29:25.701+00,2025-07-09 18:29:25.701+00,ENG,Mexican chocolate shavings,,False,21
334,2025-07-09 18:29:25.707+00,2025-07-09 18:29:25.707+00,ENG,Mezcal,,True,29
335,2025-07-09 18:29:25.713+00,2025-07-09 18:29:25.713+00,ENG,Midori,,False,16
336,2025-07-09 18:29:25.72+00,2025-07-09 18:29:25.72+00,ENG,Midori liqueur,,True,16
337,2025-07-09 18:29:25.726+00,2025-07-09 18:29:25.726+00,ENG,Midori melon liqueur,,True,16
338,2025-07-09 18:29:25.732+00,2025-07-09 18:29:25.732+00,ENG,Milk,,False,5
339,2025-07-09 18:29:25.739+00,2025-07-09 18:29:25.739+00,ENG,Minced garlic,,False,15
340,2025-07-09 18:29:25.745+00,2025-07-09 18:29:25.745+00,ENG,Mint,,False,21
341,2025-07-09 18:29:25.752+00,2025-07-09 18:29:25.752+00,ENG,Monin passion fruit syrup,,False,7
342,2025-07-09 18:29:25.758+00,2025-07-09 18:29:25.758+00,ENG,Mug of beer,,True,6
343,2025-07-09 18:29:25.764+00,2025-07-09 18:29:25.764+00,ENG,Muscat whitewine,,True,12
344,2025-07-09 18:29:25.77+00,2025-07-09 18:29:25.77+00,ENG,Myers’s dark,,True,1
345,2025-07-09 18:29:25.776+00,2025-07-09 18:29:25.776+00,ENG,Myers’s dark rum,,True,1
346,2025-07-09 18:29:25.783+00,2025-07-09 18:29:25.783+00,ENG,Nectarine,,False,10
347,2025-07-09 18:29:25.79+00,2025-07-09 18:29:25.79+00,ENG,Nigori-sake,,True,14
348,2025-07-09 18:29:25.796+00,2025-07-09 18:29:25.796+00,ENG,Noilly prat vermouth,,True,12
349,2025-07-09 18:29:25.803+00,2025-07-09 18:29:25.803+00,ENG,Noilly pratt vermouth,,True,12
350,2025-07-09 18:29:25.81+00,2025-07-09 18:29:25.81+00,ENG,Old tom gin,,True,20
351,2025-07-09 18:29:25.816+00,2025-07-09 18:29:25.816+00,ENG,Orange,,False,10
352,2025-07-09 18:29:25.825+00,2025-07-09 18:29:25.825+00,RUS,Orange bitter,,True,23
353,2025-07-09 18:29:25.839+00,2025-07-09 18:29:25.839+00,ENG,Orange bitters,,True,16
354,2025-07-09 18:29:25.848+00,2025-07-09 18:29:25.848+00,ENG,Orange blossom,,False,21
355,2025-07-09 18:29:25.854+00,2025-07-09 18:29:25.854+00,ENG,Orange cherry tomatoes,,False,15
356,2025-07-09 18:29:25.861+00,2025-07-09 18:29:25.861+00,ENG,Orange curaçao,,True,3
357,2025-07-09 18:29:25.866+00,2025-07-09 18:29:25.867+00,ENG,Orange flower water,,False,19
358,2025-07-09 18:29:25.873+00,2025-07-09 18:29:25.873+00,ENG,Orange peel,,False,10
359,2025-07-09 18:29:25.879+00,2025-07-09 18:29:25.879+00,ENG,Orange slice,,False,10
360,2025-07-09 18:29:25.886+00,2025-07-09 18:29:25.886+00,ENG,Orange twist,,False,10
361,2025-07-09 18:29:25.893+00,2025-07-09 18:29:25.893+00,ENG,Orange-flavored vodka,,True,14
362,2025-07-09 18:29:25.9+00,2025-07-09 18:29:25.9+00,ENG,Orangina,,True,2
363,2025-07-09 18:29:25.907+00,2025-07-09 18:29:25.907+00,ENG,Orgeat,,False,7
364,2025-07-09 18:29:25.913+00,2025-07-09 18:29:25.913+00,ENG,Orgeat syrup,,False,7
365,2025-07-09 18:29:25.922+00,2025-07-09 18:29:25.922+00,ENG,Ouzo,,True,14
366,2025-07-09 18:29:25.929+00,2025-07-09 18:29:25.929+00,ENG,Package cranberry gelatin,,False,21
367,2025-07-09 18:29:25.936+00,2025-07-09 18:29:25.936+00,ENG,Pale sherry,,True,12
368,2025-07-09 18:29:25.942+00,2025-07-09 18:29:25.942+00,ENG,Papaya,,False,10
369,2025-07-09 18:29:25.948+00,2025-07-09 18:29:25.948+00,ENG,Papaya juice,,False,13
370,2025-07-09 18:29:25.955+00,2025-07-09 18:29:25.955+00,ENG,Parfait amour,,False,16
371,2025-07-09 18:29:25.96+00,2025-07-09 18:29:25.96+00,ENG,Passion fruit juice,,False,13
372,2025-07-09 18:29:25.967+00,2025-07-09 18:29:25.967+00,ENG,Passion fruit liqueur,,True,16
373,2025-07-09 18:29:25.973+00,2025-07-09 18:29:25.973+00,ENG,Passion fruit nectar,,False,13
374,2025-07-09 18:29:25.98+00,2025-07-09 18:29:25.98+00,ENG,Passion fruit puré,,False,13
375,2025-07-09 18:29:25.986+00,2025-07-09 18:29:25.986+00,ENG,Passion fruit syrup,,False,7
376,2025-07-09 18:29:25.992+00,2025-07-09 18:29:25.992+00,ENG,Pastis,,False,16
377,2025-07-09 18:29:25.998+00,2025-07-09 18:29:25.998+00,ENG,Peach,,False,10
378,2025-07-09 18:29:26.003+00,2025-07-09 18:29:26.003+00,RUS,Peach bitter,,True,23
379,2025-07-09 18:29:26.009+00,2025-07-09 18:29:26.009+00,ENG,Peach brandy,,True,11
380,2025-07-09 18:29:26.016+00,2025-07-09 18:29:26.016+00,ENG,Peach liqueur,,True,16
381,2025-07-09 18:29:26.023+00,2025-07-09 18:29:26.023+00,ENG,Peach nectar,,False,13
382,2025-07-09 18:29:26.029+00,2025-07-09 18:29:26.029+00,ENG,Peach schnapps,,False,16
383,2025-07-09 18:29:26.037+00,2025-07-09 18:29:26.037+00,ENG,Peach slice,,False,10
384,2025-07-09 18:29:26.044+00,2025-07-09 18:29:26.044+00,ENG,Peaches,,False,10
385,2025-07-09 18:29:26.054+00,2025-07-09 18:29:26.054+00,ENG,Pear,,False,30
386,2025-07-09 18:29:26.061+00,2025-07-09 18:29:26.061+00,ENG,Pear brandy,,True,11
387,2025-07-09 18:29:26.066+00,2025-07-09 18:29:26.066+00,ENG,Pears,,False,10
388,2025-07-09 18:29:26.072+00,2025-07-09 18:29:26.072+00,ENG,Pepper-infused tequila,,True,29
389,2025-07-09 18:29:26.078+00,2025-07-09 18:29:26.078+00,ENG,Peppermint schnapps,,False,16
390,2025-07-09 18:29:26.087+00,2025-07-09 18:29:26.087+00,ENG,Pernod,,True,4
391,2025-07-09 18:29:26.093+00,2025-07-09 18:29:26.093+00,ENG,Peychaud’s,,False,16
392,2025-07-09 18:29:26.098+00,2025-07-09 18:29:26.098+00,ENG,Peychaud’s bitter,,True,16
393,2025-07-09 18:29:26.104+00,2025-07-09 18:29:26.104+00,ENG,Pimm’s no 1,,False,16
394,2025-07-09 18:29:26.11+00,2025-07-09 18:29:26.11+00,ENG,Pimm’s no 14,,False,16
395,2025-07-09 18:29:26.116+00,2025-07-09 18:29:26.116+00,ENG,Pinch of cinnamon,,False,22
396,2025-07-09 18:29:26.122+00,2025-07-09 18:29:26.123+00,ENG,Pinch of freshly cracked pepper,,False,22
397,2025-07-09 18:29:26.128+00,2025-07-09 18:29:26.128+00,ENG,Pinch of ground allspice,,False,22
398,2025-07-09 18:29:26.134+00,2025-07-09 18:29:26.134+00,ENG,Pinch of ground cinnamon,,False,22
399,2025-07-09 18:29:26.14+00,2025-07-09 18:29:26.14+00,ENG,Pinch of ground cloves,,False,22
400,2025-07-09 18:29:26.145+00,2025-07-09 18:29:26.145+00,ENG,Pinch of instant co,,False,8
401,2025-07-09 18:29:26.152+00,2025-07-09 18:29:26.152+00,ENG,Pineapple,,False,10
402,2025-07-09 18:29:26.158+00,2025-07-09 18:29:26.158+00,ENG,Pineapple juice,,False,13
403,2025-07-09 18:29:26.164+00,2025-07-09 18:29:26.164+00,ENG,Pineapple-infused rum,,True,1
404,2025-07-09 18:29:26.171+00,2025-07-09 18:29:26.171+00,ENG,Pisco brandy,,True,11
405,2025-07-09 18:29:26.177+00,2025-07-09 18:29:26.177+00,ENG,Plum wine,,True,12
406,2025-07-09 18:29:26.184+00,2025-07-09 18:29:26.184+00,ENG,Poire williams,,True,11
407,2025-07-09 18:29:26.19+00,2025-07-09 18:29:26.19+00,ENG,Pomegranate syrup,,False,7
408,2025-07-09 18:29:26.195+00,2025-07-09 18:29:26.195+00,ENG,Port,,True,12
409,2025-07-09 18:29:26.203+00,2025-07-09 18:29:26.203+00,ENG,Powdered sugar,,False,22
410,2025-07-09 18:29:26.21+00,2025-07-09 18:29:26.21+00,ENG,Premium sake,,True,14
411,2025-07-09 18:29:26.218+00,2025-07-09 18:29:26.218+00,ENG,Premium silver tequila,,True,29
412,2025-07-09 18:29:26.224+00,2025-07-09 18:29:26.224+00,ENG,Premium-quality gin,,True,20
413,2025-07-09 18:29:26.23+00,2025-07-09 18:29:26.23+00,ENG,Prepared hot chocolate,,False,5
414,2025-07-09 18:29:26.236+00,2025-07-09 18:29:26.236+00,ENG,Prickly pear juice,,False,13
415,2025-07-09 18:29:26.242+00,2025-07-09 18:29:26.242+00,ENG,Prosecco,,True,12
416,2025-07-09 18:29:26.25+00,2025-07-09 18:29:26.25+00,ENG,Puerto rican light rum,,True,1
417,2025-07-09 18:29:26.256+00,2025-07-09 18:29:26.256+00,ENG,Purple grape juice,,False,13
418,2025-07-09 18:29:26.262+00,2025-07-09 18:29:26.262+00,ENG,Puréed mango,,False,10
419,2025-07-09 18:29:26.268+00,2025-07-09 18:29:26.268+00,ENG,Puréed white peaches,,False,10
420,2025-07-09 18:29:26.274+00,2025-07-09 18:29:26.274+00,ENG,Range blossom,,False,21
421,2025-07-09 18:29:26.281+00,2025-07-09 18:29:26.281+00,ENG,Raspberries,,False,27
422,2025-07-09 18:29:26.287+00,2025-07-09 18:29:26.287+00,ENG,Raspberry liqueur,,True,16
423,2025-07-09 18:29:26.294+00,2025-07-09 18:29:26.294+00,ENG,Raspberry purée,,False,10
424,2025-07-09 18:29:26.3+00,2025-07-09 18:29:26.3+00,ENG,Raspberry syrup,,False,7
425,2025-07-09 18:29:26.306+00,2025-07-09 18:29:26.306+00,ENG,Red bull energy drink,,False,5
426,2025-07-09 18:29:26.316+00,2025-07-09 18:29:26.316+00,RUS,Red orange,,False,31
427,2025-07-09 18:29:26.322+00,2025-07-09 18:29:26.322+00,ENG,Red pepper sauce,,False,22
428,2025-07-09 18:29:26.328+00,2025-07-09 18:29:26.328+00,ENG,Red wine,,True,12
429,2025-07-09 18:29:26.334+00,2025-07-09 18:29:26.334+00,ENG,Reposado tequila,,True,29
430,2025-07-09 18:29:26.341+00,2025-07-09 18:29:26.341+00,ENG,Rhum barbancourt,,True,1
431,2025-07-09 18:29:26.348+00,2025-07-09 18:29:26.348+00,ENG,Root beer schnapps,,True,6
432,2025-07-09 18:29:26.354+00,2025-07-09 18:29:26.354+00,ENG,Rose petals,,False,22
433,2025-07-09 18:29:26.36+00,2025-07-09 18:29:26.36+00,ENG,Rose water,,False,19
434,2025-07-09 18:29:26.366+00,2025-07-09 18:29:26.366+00,ENG,Rose’s lime juice,,False,13
435,2025-07-09 18:29:26.372+00,2025-07-09 18:29:26.372+00,ENG,Rosso vermouth,,True,12
436,2025-07-09 18:29:26.378+00,2025-07-09 18:29:26.378+00,ENG,Rosé wine,,True,12
437,2025-07-09 18:29:26.385+00,2025-07-09 18:29:26.385+00,ENG,Ruby port,,True,12
438,2025-07-09 18:29:26.39+00,2025-07-09 18:29:26.39+00,ENG,Rum,,True,1
439,2025-07-09 18:29:26.396+00,2025-07-09 18:29:26.396+00,ENG,Rumple minze,,True,16
440,2025-07-09 18:29:26.402+00,2025-07-09 18:29:26.402+00,ENG,Russian vodka,,True,14
441,2025-07-09 18:29:26.408+00,2025-07-09 18:29:26.408+00,ENG,Rye,,False,21
442,2025-07-09 18:29:26.414+00,2025-07-09 18:29:26.414+00,ENG,Sake,,True,14
443,2025-07-09 18:29:26.421+00,2025-07-09 18:29:26.421+00,ENG,Salsa,,False,22
444,2025-07-09 18:29:26.426+00,2025-07-09 18:29:26.426+00,ENG,Salt,,False,22
445,2025-07-09 18:29:26.432+00,2025-07-09 18:29:26.432+00,ENG,Salt to taste,,False,22
446,2025-07-09 18:29:26.441+00,2025-07-09 18:29:26.441+00,ENG,Sambuca,,False,32
447,2025-07-09 18:29:26.451+00,2025-07-09 18:29:26.451+00,RUS,Sangrita,,False,33
448,2025-07-09 18:29:26.457+00,2025-07-09 18:29:26.457+00,ENG,Scotch,,True,18
449,2025-07-09 18:29:26.464+00,2025-07-09 18:29:26.464+00,ENG,Scotch whisky,,True,18
450,2025-07-09 18:29:26.47+00,2025-07-09 18:29:26.47+00,ENG,Seagram’s 7.crown whiskey,,True,18
451,2025-07-09 18:29:26.477+00,2025-07-09 18:29:26.477+00,ENG,Shaved coconut,,False,22
452,2025-07-09 18:29:26.483+00,2025-07-09 18:29:26.483+00,ENG,Sherry,,True,12
453,2025-07-09 18:29:26.489+00,2025-07-09 18:29:26.489+00,ENG,Silver,,True,1
454,2025-07-09 18:29:26.495+00,2025-07-09 18:29:26.495+00,ENG,Silver rum,,True,1
455,2025-07-09 18:29:26.501+00,2025-07-09 18:29:26.501+00,ENG,Silver tequila,,True,29
456,2025-07-09 18:29:26.506+00,2025-07-09 18:29:26.506+00,ENG,Simple syrup,,False,7
457,2025-07-09 18:29:26.513+00,2025-07-09 18:29:26.514+00,ENG,Single-malt scotch,,True,18
458,2025-07-09 18:29:26.519+00,2025-07-09 18:29:26.519+00,ENG,Slice fresh ginger,,True,15
459,2025-07-09 18:29:26.526+00,2025-07-09 18:29:26.526+00,ENG,Slice of candied ginger,,True,15
460,2025-07-09 18:29:26.531+00,2025-07-09 18:29:26.531+00,ENG,Sloe gin,,True,20
461,2025-07-09 18:29:26.537+00,2025-07-09 18:29:26.537+00,ENG,Small fresh mint leave,,False,22
462,2025-07-09 18:29:26.544+00,2025-07-09 18:29:26.544+00,ENG,Small mint,,False,22
463,2025-07-09 18:29:26.551+00,2025-07-09 18:29:26.551+00,ENG,Small orchid,,False,21
464,2025-07-09 18:29:26.557+00,2025-07-09 18:29:26.557+00,ENG,Small pink orchids,,False,21
465,2025-07-09 18:29:26.563+00,2025-07-09 18:29:26.563+00,ENG,Small-batch bourbon,,True,18
466,2025-07-09 18:29:26.569+00,2025-07-09 18:29:26.569+00,ENG,Soda,,False,2
467,2025-07-09 18:29:26.576+00,2025-07-09 18:29:26.576+00,ENG,Softened coconut sorbet,,False,21
468,2025-07-09 18:29:26.582+00,2025-07-09 18:29:26.582+00,ENG,Softened cofee ice cream,,False,21
469,2025-07-09 18:29:26.589+00,2025-07-09 18:29:26.589+00,ENG,Softened lemon sherbet,,False,21
470,2025-07-09 18:29:26.595+00,2025-07-09 18:29:26.595+00,ENG,Softened lemon sorbet,,False,21
471,2025-07-09 18:29:26.601+00,2025-07-09 18:29:26.601+00,ENG,Softened orange sorbet,,False,21
472,2025-07-09 18:29:26.608+00,2025-07-09 18:29:26.608+00,ENG,Softened vanilla ice cream,,False,21
473,2025-07-09 18:29:26.615+00,2025-07-09 18:29:26.615+00,ENG,Southern comfort,,True,3
474,2025-07-09 18:29:26.621+00,2025-07-09 18:29:26.621+00,ENG,Soy sauce,,False,22
475,2025-07-09 18:29:26.627+00,2025-07-09 18:29:26.627+00,ENG,Sparkling tangerine,,False,2
476,2025-07-09 18:29:26.633+00,2025-07-09 18:29:26.633+00,ENG,Spiced rum,,True,1
477,2025-07-09 18:29:26.639+00,2025-07-09 18:29:26.639+00,ENG,Stolichnaya lemon vodka,,True,14
478,2025-07-09 18:29:26.647+00,2025-07-09 18:29:26.647+00,ENG,Stout,,True,6
1394,2025-07-14 12:22:42.888+00,2025-07-14 12:22:42.888+00,RUS,Вино,,True,NULL
479,2025-07-09 18:29:26.653+00,2025-07-09 18:29:26.653+00,ENG,Strained raspberry purée,,False,10
480,2025-07-09 18:29:26.659+00,2025-07-09 18:29:26.659+00,ENG,Strawberries,,False,27
481,2025-07-09 18:29:26.665+00,2025-07-09 18:29:26.665+00,ENG,Strawberry,,False,27
482,2025-07-09 18:29:26.671+00,2025-07-09 18:29:26.671+00,ENG,Strawberry liqueur,,True,3
483,2025-07-09 18:29:26.679+00,2025-07-09 18:29:26.679+00,ENG,Strong hot coffee,,False,8
484,2025-07-09 18:29:26.685+00,2025-07-09 18:29:26.685+00,ENG,Sugar,,False,22
485,2025-07-09 18:29:26.691+00,2025-07-09 18:29:26.691+00,ENG,Sugar and salt,,False,22
486,2025-07-09 18:29:26.698+00,2025-07-09 18:29:26.698+00,ENG,Super,,False,22
487,2025-07-09 18:29:26.703+00,2025-07-09 18:29:26.703+00,ENG,Superfine sugar,,False,22
488,2025-07-09 18:29:26.71+00,2025-07-09 18:29:26.71+00,ENG,Swedish punsch,,True,3
489,2025-07-09 18:29:26.717+00,2025-07-09 18:29:26.717+00,ENG,Sweet marsala,,True,12
490,2025-07-09 18:29:26.722+00,2025-07-09 18:29:26.722+00,ENG,Sweet vermouth,,True,12
491,2025-07-09 18:29:26.728+00,2025-07-09 18:29:26.728+00,ENG,Sweet-and-sour,,False,21
492,2025-07-09 18:29:26.735+00,2025-07-09 18:29:26.735+00,ENG,Sweetened cocoa powder,,False,22
493,2025-07-09 18:29:26.743+00,2025-07-09 18:29:26.743+00,ENG,Tabasco sauce,,False,22
494,2025-07-09 18:29:26.749+00,2025-07-09 18:29:26.749+00,ENG,"Tabasco sauce
sauce",,False,22
495,2025-07-09 18:29:26.755+00,2025-07-09 18:29:26.755+00,ENG,Tangerine,,False,10
